X2024.1	X2024.2	X2024.3	X2024.4	U3047	U3013	U3117	U3056	U3039	U3017	U3071	U3073	U3020	e12A
ENSG00000175203.17_DCTN2	12.0235601320584	11.6286273394078	11.2886967324227	11.5390609100097	10.888637925859	10.751672795178	10.804309038035	10.8538754276809	14.2013373463228	11.0961768927653	13.7510760659833	10.9093636214041	11.3182579009174	11.3502223933012
ENSG00000175206.10_NPPA	7.39662129644567	6.78394869817301	7.02191684318138	6.80513721562032	6.24387743081612	5.68284451378311	6.73514393962726	6.29918841102047	6.00422255451493	6.87043070891106	6.04760468642132	5.9636104210119	5.88166853947583	5.8432270622984
ENSG00000175213.3_ZNF408	8.12942558782551	7.88536574942346	8.10289287632563	8.01333545764475	8.03480559242299	8.06971464011272	7.96406027442201	8.04489838460747	8.15720177182185	8.33046979370553	8.70262783609975	7.94372727365566	7.90247985677343	8.46468840280623
ENSG00000175215.11_CTDSP2	9.78873019070413	10.6578758064713	10.5762636977385	10.5558094630922	11.6531522769983	11.8071463165718	11.6013435390963	11.5229672303683	12.0250448368257	11.5772856803669	14.3182320105141	11.213941020496	11.3878034779703	11.8162567147102
ENSG00000175216.15_CKAP5	11.0755826099876	11.418772887788	11.3860943406686	11.5419933330802	12.1819547912704	12.0548888611326	12.0017378555335	12.2132856974351	11.8859113608873	12.3574752897285	12.0056504041972	12.2712986466171	12.3236176071887	11.6942645694771
ENSG00000175220.12_ARHGAP1	10.2335867525924	10.2622375410978	10.2196736394999	10.4346910669966	9.9889581740537	10.0806273558091	10.144841895964	9.63357057187707	9.9512674175249	9.7388433659028	10.2220218219969	10.3733300431448	10.0200186251033	10.4529985867613
ENSG00000175221.15_MED16	10.6593395906835	10.422276070387	10.3892861761627	10.172011191222	10.4944994421074	9.6193363598639	10.9358004503484	11.0138118518115	10.443594295124	10.7948446627395	10.4448640778815	9.46949575634958	9.45514423985022	9.69654052477769
ENSG00000175224.17_ATG13	11.2776381986317	11.1410636754899	11.172397913463	11.2335125547028	10.2237263654661	9.99710190790707	10.4961005992425	9.76437464380635	10.377485757377	9.95288920956202	10.2653096010927	10.4569539280136	9.67378929447286	10.1346710254071
ENSG00000175229.7_GAL3ST3	8.87821986708225	8.3833489945243	8.32850989980401	8.42299926001001	7.09554676630834	6.32307560207656	7.82658743308039	6.47463128000276	7.30080308348187	7.76580542523298	6.40669310427314	6.24176105671346	6.12603574422007	5.68284451378311
ENSG00000175264.8_CHST1	11.6715381996513	11.5435207248657	11.6743235323944	11.217458495244	6.53289682516724	7.46443141248958	8.02528999413753	6.71618194225606	6.00422255451493	6.34598043782994	7.71512606451993	7.49019171827075	9.12227725375824	8.8966321937145
ENSG00000175265.18_GOLGA8A	9.59201509775278	9.54997839438862	9.93730305830296	9.7460229564695	10.5040949579175	10.0806273558091	10.7739391394621	7.77984851157867	6.84195910887858	7.95212802685019	10.057100445918	10.696614960804	9.73319176351722	9.04082409201401
ENSG00000175267.15_VWA3A	7.19471283628286	7.27195854776054	7.29687413114059	7.16685612368481	5.94861164591972	5.87732206722348	6.17591013055667	6.0404866650518	7.76653773389618	6.22586080415709	6.04760468642132	6.07928586664725	5.88166853947583	5.96035029054894
ENSG00000175274.19_TP53I11	10.0254021839556	9.40364672159855	10.0774887242665	9.63132481989231	8.10304314516224	7.20441045588533	8.30769037619468	6.0404866650518	8.0457682368494	10.2138387227863	11.2740327868119	9.65811517013567	8.88687368038412	6.00311675068021
ENSG00000175279.22_CENPS	7.65808645655136	7.68214488098728	7.15411362479499	7.26041411126862	7.80017602670257	7.64277832719826	7.69872028202772	7.82318309931135	7.97109936348922	7.09638334478739	7.64067307745176	8.17379092101246	8.43153488145677	8.07479737582234
ENSG00000175283.8_DOLK	7.99575234056586	8.04985343923857	8.23217218629392	8.31474779836605	9.18163605328198	9.07189822725117	9.48069300274726	9.20479434209896	8.88439836358268	8.35563685412356	8.93725800564999	9.0607127227259	8.82841859743019	8.6574562385851
ENSG00000175287.19_PHYHD1	7.22580822747547	8.48695039055234	6.95743555149167	8.28629572527865	6.10217602472545	6.67450688744271	5.86998289389508	5.88968124369097	6.00422255451493	6.06794128148704	6.40669310427314	5.68284451378311	5.88166853947583	6.13485741196787
ENSG00000175305.18_CCNE2	6.53050880844226	6.61672870758152	6.2172229110342	6.63106180967331	8.65780662222221	9.81988073753503	8.31576123027367	9.2280538034945	8.05060067666571	8.90458107833343	8.05295231465903	9.19031741709641	10.4816814896319	8.16023945896045
ENSG00000175309.15_PHYKPL	7.53425829999004	7.67453097561451	7.57826342965996	7.84068546434713	8.19932353405757	7.62824263015846	7.83237229967349	8.31107792233068	8.83066804012642	8.73180714326837	8.06531585042755	8.26623009223443	7.49129185372431	8.32237799195426
ENSG00000175318.12_GRAMD2A	7.21036722705576	7.23961586716716	7.71551993613761	7.40505883863183	6.00811253624244	6.15743326035982	6.10013591276612	5.68284451378311	6.20586950374719	5.68284451378311	5.68284451378311	6.51489256038635	5.68284451378311	5.68284451378311
ENSG00000175322.12_ZNF519	6.8655437438189	6.95428992154873	7.08267327324632	7.19438554247596	7.92542187931191	7.76662570580849	6.90244582263041	7.46472023639526	7.21939804500828	7.76580542523298	7.44754642511852	7.42899541950374	7.0137320764845	6.93671765270144
ENSG00000175324.10_LSM1	9.10694673227776	8.98237578190641	8.98710415141068	8.76701845614942	9.05822941302625	8.76520179729398	8.99063734185393	8.9453289813629	8.79179710777957	8.59889216139028	9.21037635392269	8.81104973607134	9.74313213765135	8.75117858345665
ENSG00000175334.8_BANF1	11.115403654788	10.9316637597899	10.6292281918731	10.4027486050149	11.1233767927762	11.0110635155355	10.6780239043601	11.0886324380243	10.6270022582752	10.7313710257801	10.6935366301156	11.0758971704257	11.2779313692958	11.6016915171096
ENSG00000175344.19_CHRNA7	8.51759701625756	8.59107449062237	8.9455439989521	8.54259904563217	6.44971792280229	6.70915319507894	6.5854799277109	6.26442239974694	6.3216979170915	6.53410313598941	6.40669310427314	6.46848073213008	5.68284451378311	6.07469663841722
ENSG00000175348.11_TMEM9B	10.1323583357422	10.1221033109255	10.2789232014582	10.144444442821	10.5950561409046	9.67837726485498	10.0942243633728	9.76261288535408	10.2866367450034	9.99002274061506	9.52199300824107	9.53961578473621	9.67552116288945	9.49943725461779
ENSG00000175352.11_NRIP3	10.692794568451	10.2929037725034	10.5501772481385	10.4258184337041	8.48215383540932	7.26520365245635	6.82248041532107	5.88968124369097	7.81356168698042	6.73464508280144	5.89381224656971	5.88153238041385	8.93136812681403	7.54267860737022
ENSG00000175354.20_PTPN2	8.16633869652663	8.02673259283651	8.51261949939892	8.25135226469163	8.40438873513324	8.70416240391867	8.52442853701136	7.97081667839583	8.30883802896352	7.76580542523298	8.91414798568014	8.89129460077123	9.01084886676166	8.6081277988736
ENSG00000175356.14_SCUBE2	7.00603315034174	6.88051833458852	7.35635401523079	6.96869491179282	7.78817028604113	7.35992507178744	7.95882808545937	6.57110073532106	13.5312151438159	7.21412566404943	6.23807716364311	7.29635894668388	7.19239887178137	6.25760133597615
ENSG00000175376.9_EIF1AD	8.77896760626317	8.56772912407661	8.48846987418671	8.52336905402133	8.14053488481833	8.88851913047249	8.29140445570918	8.77947079208662	8.61818839157161	8.32623002289968	8.89740587848453	8.5613913386611	8.79664854401198	9.45810478864721
ENSG00000175387.16_SMAD2	9.98590232419219	10.1951274502325	10.29677825778	10.2138685440186	10.9714165122346	10.5257972858843	10.3224048806618	10.3278830203042	10.6324463711765	10.3154674620697	10.6896931890894	11.388527271229	10.6736360954293	10.7394930306494
ENSG00000175390.15_EIF3F	10.7586298275966	10.5806831718645	10.9683916193533	10.5639179038272	11.4508243573414	10.6843551456669	11.0633117904078	11.2153930566002	10.7770800551441	11.7246810091071	11.1126858450381	11.2163109453572	10.5177530317866	11.7692164973552
ENSG00000175395.16_ZNF25	10.4168824439181	10.6623963931942	10.3634568782559	11.0262705857608	8.44566831190159	8.01656876382721	8.14450135321034	8.55047799510444	7.77845483868518	9.09813497469515	8.63930565193995	8.45898446075789	7.35606318140757	7.73015190398727
ENSG00000175414.7_ARL10	9.49099755775392	9.62812020111148	9.70774566675128	9.73988625019449	10.0486618884974	9.84951462269406	10.1112958160353	10.4088013140619	10.0546720088055	10.3474675389909	9.65453357236576	10.6570152868657	10.0942869100237	8.56194105134229
ENSG00000175416.16_CLTB	12.5344190532648	11.8734730212705	11.7023769958832	11.5727157812234	9.27891241604728	9.36764476603911	9.7878084364253	9.39704648487199	9.03192924431505	8.87626605789022	9.93721742689662	9.9456521665002	9.98836655239062	9.79304336275958
ENSG00000175426.11_PCSK1	10.8754475320744	10.4169331912223	10.1473133636432	10.5382788722719	6.35527562645663	7.48920590718503	7.20087474008389	5.68284451378311	7.43287517423209	5.9555519989533	6.43560909945085	7.72283756919375	9.5222018247568	6.00311675068021
ENSG00000175445.17_LPL	8.61553202322448	8.67347652074042	8.47377537257288	9.37792665654648	12.2767548551815	11.476923103943	9.61794889099213	11.6791381753316	8.33254982708407	11.1637584621445	7.19308218052069	10.3562208348386	9.67378929447286	7.04847554048801
ENSG00000175449.14_RFESD	6.35141489134481	6.43244116337251	6.73429586785277	6.63106180967331	5.94861164591972	6.42830258000472	6.42375397785114	6.36311244934038	6.54218079852125	6.44638421056046	6.69632392107327	6.6199119566868	6.46900701837341	6.35747696642826
ENSG00000175455.16_CCDC14	8.44230417006119	8.36074925095821	8.26695505414423	8.38071576422499	10.6447897895534	10.8847021728823	10.3514147903042	9.30294766683247	10.443594295124	11.5146503297209	10.0690005098778	10.7243671763678	10.911972856563	9.90375593369504
ENSG00000175467.15_SART1	10.9221540050067	10.6909968316184	10.4045640223439	10.2954876991973	10.6120945347277	10.6007517427544	10.6772607656585	10.7767604212197	10.5101825404319	10.9547141625864	10.9718848029735	10.5245457276166	10.8142789317768	11.2603505442787
ENSG00000175470.20_PPP2R2D	10.403467768577	10.2063257679779	9.9957036926775	10.0319102286807	8.35395340621666	9.00190680447951	8.85539681749055	8.80735728596206	8.23091657998472	9.35260061035957	8.5729730342026	8.98417045026017	8.71392778436441	8.99073911754571
ENSG00000175471.19_MCTP1	9.67397246089959	9.90852902146833	9.81857036898555	9.94753590705709	6.62557462882983	7.72666079126885	6.29924830346059	7.52905311627505	5.94542887688259	6.25838204169679	9.10967724348957	6.33672733144282	6.12603574422007	8.65283269832578
ENSG00000175482.9_POLD4	8.77896760626317	8.19630523562201	8.43380917048307	7.96313605931825	7.6071086261545	8.02736835105899	8.46795693663459	7.37666370609573	7.74845310556471	7.40132711696181	8.19430625103379	8.57273568489739	8.59295441357822	9.20336854577503
ENSG00000175497.17_DPP10	10.5965652665014	10.5321015268722	10.3424541891594	10.6610583585496	9.5191149382284	5.87732206722348	5.94731326713325	6.0404866650518	5.86864765685139	6.11307912353526	5.68284451378311	6.16762909861401	6.02667611630074	5.68284451378311
ENSG00000175505.11_CLCF1	6.3089216619528	6.43244116337251	6.3354901767636	6.06532529426864	6.44971792280229	7.43914232864794	8.47872224411614	6.39277711302192	7.60738414578867	6.42266421728113	7.60612380377948	7.56463492984035	9.062345211519	7.11180482642511
ENSG00000175536.7_LIPT2	6.49812758798709	6.67610724442163	6.73429586785277	6.72235683400093	6.44971792280229	6.2937283565785	6.67184274111897	6.39277711302192	6.57923108286019	6.53410313598941	6.63320505458852	6.85948703889381	6.74833004250018	7.04847554048801
ENSG00000175544.14_CABP4	6.46425981205197	6.43244116337251	6.49310417783002	6.55537629891554	6.44971792280229	6.9475419886012	6.48861964243837	6.29918841102047	7.76653773389618	6.28907520231998	6.81046883669195	7.26588000161206	7.49129185372431	6.18769995107971
ENSG00000175548.9_ALG10B	7.67934867453244	7.96711285038019	8.08337068992401	8.12792830398155	9.13264799979101	9.02300828916031	8.23282389806738	8.63496299695423	9.01280513565726	8.94873477397075	8.77428146818476	8.68485078394496	9.35259813698498	8.83496578873795
ENSG00000175550.8_DRAP1	12.2061151730401	11.4886139150883	11.3886547931138	11.3966365052769	10.9864216240762	10.73830062237	11.2097583814476	11.0724169169789	10.4515382659138	10.5473032074996	11.0322955495851	11.5456499889673	11.8299004493513	11.3821869332561
ENSG00000175556.17_LONRF3	6.09453366899922	6.89571559472331	6.79516753252069	6.82472734349066	6.51296387323062	7.92104688107048	6.24116274771668	5.68284451378311	6.50325662771161	5.68284451378311	7.32168208495354	6.97328608847728	8.39771768684129	8.10618461052992
ENSG00000175567.11_UCP2	6.92816219126743	7.79123153844624	8.07679973580282	8.46402510149528	8.836343219345	9.48774324004666	9.40492782744274	8.5751442636776	8.07923480583211	8.77242133375871	9.2866055140429	8.68485078394496	8.73758574136277	9.71746181849831
ENSG00000175573.7_C11orf68	11.0023921558369	10.6998192061169	10.3464156266921	10.4965241417367	9.34676559241695	8.90569240625119	9.76638715220385	9.00956346604837	9.28761334546575	9.25314258132732	9.24241647473444	9.47944296829326	9.03003989091519	9.66173546247298
ENSG00000175575.13_PAAF1	10.035109639627	9.3595648938836	9.63818220022202	9.49450621378287	9.10056949481081	8.58780601194159	8.70272504435175	8.7546072603017	9.03192924431505	8.95686198429418	8.44867979604763	8.80148909513177	8.82841859743019	9.18919361269007
ENSG00000175581.14_MRPL48	9.00717850172819	8.60642338271791	8.32302700970837	8.75066132435724	8.30978136174449	8.7430216932044	7.96927189191885	8.29619664428963	8.18804161923096	8.12035666998887	8.51664751855763	7.79178755223027	8.4104965407858	9.02846809825401
ENSG00000175582.20_RAB6A	12.6649040178986	12.8000832648105	12.7713114770161	13.1496618818094	11.443142919557	11.2403182481809	11.3848739603239	11.736175546523	11.553745250034	11.4047836711445	11.4703968314804	10.7201965213568	11.0239292130304	10.9950660480119
ENSG00000175592.9_FOSL1	6.26311896069043	6.28623485585953	6.1711226666751	6.40967510727225	7.14794661160124	9.33859331842983	9.31112650251501	9.88260808905933	8.11188716279536	6.71824466752798	9.92907538935312	10.0677178203558	11.6879579650479	10.5572005715422
ENSG00000175595.16_ERCC4	8.18082637587636	7.90468538177347	8.24386541150139	8.05490783602604	8.9361077865157	9.0151320769205	8.89575717574658	8.9453289813629	9.27965898134716	8.78773436469755	9.01373849880696	8.83310821687552	9.59543427207015	8.62712582418843
ENSG00000175600.16_SUGCT	6.21314757044021	6.67610724442163	7.09733989048698	6.50053069318063	6.77027532656462	6.58113467943008	7.02296973440165	7.39679673877517	6.86843526879255	7.69950899318269	8.10173710814468	6.57956190245634	6.02667611630074	7.34686654981927
ENSG00000175602.4_CCDC85B	13.1275910856746	11.8546499684282	11.7489496389351	11.6963099844835	9.58328370522781	9.86119877267287	9.98606691825232	11.0581666050265	9.00071992546263	9.46269838369876	9.75938234671334	10.218604188125	10.2829694889783	10.9641715793156
ENSG00000175606.11_TMEM70	9.68142064858538	9.65749286087703	9.4090794738023	9.61352277047748	8.86126841398521	8.78083274425785	8.51401390100215	9.23061485045759	8.59245572130782	8.28746958377074	8.6713253414275	9.09489069983186	9.64047922288127	8.7895025470509
ENSG00000175611.12_LINC00476	7.47361557806832	7.40259348015724	7.4984076257401	7.37052468856101	7.32738938199229	6.54054600635291	7.28470924971949	6.84072161688297	7.16170517681893	6.82730550558435	7.51532845421427	7.07572550190708	6.91880247446966	7.2558513730638
ENSG00000175634.15_RPS6KB2	8.5455004114759	7.95486095419323	7.65331449802577	7.91854120302426	8.11722506213634	8.67093465216175	8.65000856169915	8.57921311007123	8.41245755609966	8.95144904504705	9.14121124819639	8.96721527020947	8.49279306567018	9.58828189945243
ENSG00000175643.10_RMI2	7.56926377050516	7.3239330658574	7.09733989048698	7.12424237577781	7.62093311415869	9.34486868411795	7.74276782297385	8.47373524259473	7.97109936348922	8.42453895469142	7.72313653362067	8.48329736726506	8.78373661000666	8.73598738814534
ENSG00000175662.18_TOM1L2	12.1784149708285	12.2134291538175	12.4233268342534	12.3082535079838	10.8043442846122	10.1888016463058	11.5481120813409	9.8464888765796	10.9882847064935	10.2048483426209	11.067510559188	10.9519472953228	10.1020211123878	9.93320778480479
ENSG00000175691.9_ZNF77	7.14639546795381	6.76684638242953	6.99017705335755	6.70041881259986	7.42796072667111	7.75344147803657	7.22950805214399	7.41659682972087	7.23799316609395	7.46864811300226	7.38627244974256	7.41092755126993	6.87521990772322	7.21453808229283
ENSG00000175697.11_GPR156	6.15769050371163	6.17669461814151	6.57328704933843	6.40967510727225	6.40417048024949	6.77463866592906	6.50900487997087	6.85723802509987	6.29490926013743	6.39808793633248	6.3447568195407	6.98665216029021	6.74833004250018	7.01534680611798
ENSG00000175701.11_MTLN	8.99118558107788	8.82501041005385	8.52690991195202	8.40201973000488	7.49062137726831	7.193954528453	8.04509031659243	7.79445484572544	7.43287517423209	7.53244338910825	7.75468756557207	7.16925160738062	8.22947225727582	8.14022175997433
ENSG00000175711.8_B3GNTL1	7.62550849464289	7.07504185250837	7.247003179605	7.18070532234133	6.97040181797014	7.11788916195741	6.5854799277109	6.8239160725376	6.64857046259183	6.37256334707479	6.95945246848098	6.53705686876084	6.96056751430285	7.87328189107026
ENSG00000175727.14_MLXIP	9.72291038689413	9.50217287024542	9.58313508408136	9.60228291854539	10.0013459197237	11.2673928743256	10.2533737475936	10.0362121380639	10.5303228526019	10.8924592953561	10.9471539344671	9.678957823717	10.7195509639218	10.7755375285356
ENSG00000175745.14_NR2F1	11.1709497259955	11.2933112328513	11.2406062964331	11.1967639872839	10.7671689032698	11.0123708007878	11.7541570502586	8.75818628503496	10.251664238888	11.8140824467186	10.0734377334742	10.0290721289146	10.9388129918452	8.8471139172911
ENSG00000175756.13_AURKAIP1	11.5585422593946	10.7617931849891	10.8140207345329	10.5300242783348	9.74251805345186	10.0181172724285	9.98112056829968	10.2128113389813	9.87444165846802	9.85274121387213	10.141222055958	10.0478585629285	10.3243082682629	10.6623155734215
ENSG00000175764.16_TTLL11	8.67215925670394	9.05354825160588	9.02415634049444	9.37528342999158	8.14514891576448	7.04820659019511	8.18052380366475	8.15993080026468	7.96081907969983	8.32197709646875	8.16605344085743	8.04165842117901	7.33682047170723	7.58966943101548
ENSG00000175766.13_EIF4E1B	8.1516942390716	8.14389983868519	7.86289192393856	8.08192217808609	5.87090291931701	5.68284451378311	6.0065256804833	5.68284451378311	5.68284451378311	5.9555519989533	5.68284451378311	6.07928586664725	5.68284451378311	5.68284451378311
ENSG00000175768.13_TOMM5	9.84283658586738	9.51025237328531	9.4039988960098	9.40926897198087	10.0522378025045	10.1968835209266	9.85157212927181	10.138798598944	9.28761334546575	9.57368909006526	8.95029577828722	9.91234322243426	10.0376049875575	10.21338410986
ENSG00000175772.11_LINC01106	11.5307376067795	10.8929611502907	10.7417214366259	11.3471954488082	6.0581683511625	5.68284451378311	5.94731326713325	5.88968124369097	6.00422255451493	5.87582114587221	6.15292093562373	5.88153238041385	6.24213995121002	5.68284451378311
ENSG00000175782.11_SLC35E3	8.98715892159168	8.70583357951792	8.76584649204392	8.84990050847015	8.51770238016626	8.94773241303638	8.38251102553816	8.26593913613312	8.34036347554333	8.1783784677868	8.46713337866308	8.29416460004022	9.27455290319398	9.41418883736384
ENSG00000175785.13_PRIMA1	7.24104263372719	7.42147402880189	5.68284451378311	7.66939737775294	7.79418705843518	8.17972344427818	8.25403554339009	7.07705226487336	5.86864765685139	7.52464760047707	6.19733769597893	5.68284451378311	5.68284451378311	6.00311675068021
ENSG00000175787.17_ZNF169	8.39384468584176	7.89183723720905	8.20249162797431	8.36451848505976	6.9582461457242	6.9606734778365	6.76518494890066	6.67720231436363	7.15179401096839	7.16214645304708	6.91224215829712	7.05103042278842	6.7136859505402	7.22847599782225
ENSG00000175792.12_RUVBL1	8.9790710228311	9.02833666164127	8.98368712047528	8.85754508739484	10.7110489568042	10.6611979258955	10.0381907697355	10.0535870238523	10.1070689740373	9.55430104746386	9.84846647613228	10.6648492250059	11.3088375955731	10.3463107911223
ENSG00000175793.12_SFN	5.92106990837127	6.53016935192833	5.99253978865132	8.28053357298125	5.68284451378311	6.45219521410153	6.0065256804833	5.88968124369097	5.94542887688259	5.9555519989533	5.89381224656971	6.73048642605329	5.96380252521584	6.23532990133906
ENSG00000175806.15_MSRA	9.61813472204316	9.03679051869451	8.90995080012926	9.14924298662119	9.24163627931829	8.67093465216175	9.26691482423816	8.5211360659415	8.12564208292785	8.1545047092418	8.415780622855	8.33502499542847	9.6315829926134	7.67867888263143
ENSG00000175826.12_CTDNEP1	10.8416070382984	10.551731391751	10.4592343257406	10.5037686818962	10.6161217438904	10.9992442668512	10.4521504080244	10.9317689073709	10.3198144453174	10.5936386466857	10.6277652381982	10.484766351396	10.4826683791381	10.7555063268019
ENSG00000175832.13_ETV4	7.32844977500199	6.28623485585953	7.4984076257401	6.22219316566823	9.0701180278463	11.3105317920111	8.78544532989149	10.9511801058021	8.51227239264234	8.62992021374695	9.11834718699276	10.4619600229908	10.2874962745654	8.16354711327657
ENSG00000175854.14_SWI5	8.31126552927258	7.89827700281999	8.07019644679306	7.73197524285614	8.62245281004868	8.5553079778342	8.48229215033749	7.77248303329141	8.30883802896352	7.56314488689433	8.57721267532969	8.17379092101246	8.66890168648937	8.42706345553968
ENSG00000175866.16_BAIAP2	11.9399313694953	11.5735710111898	11.6344321774869	11.331687412664	9.62718816515842	8.99658186772416	10.2368817854922	9.40159222450593	9.43445585336276	9.05847123630024	8.82837391582969	8.98697664010544	9.56210023653875	10.174963833875
ENSG00000175874.10_CREG2	12.59296359135	12.2778359062663	12.4307976567188	12.6617181961283	5.94861164591972	5.87732206722348	6.71973941758271	5.68284451378311	6.52296908537997	6.49155571192771	6.04760468642132	6.12573412325158	7.411989511843	5.68284451378311
ENSG00000175879.9_HOXD8	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	6.3022373347026	6.6006754704517	7.03428529333774	6.63637508305884	6.26681689354766	6.59380878023514	6.23807716364311	6.30677365066605	6.51544832205313	8.45937572939624
ENSG00000175893.12_ZDHHC21	9.89070187830406	9.97265189851723	10.0502012639843	10.1582939252059	9.1075048107535	9.13859370293365	9.29720753879085	9.40385967231519	9.08322612184338	8.90738154610386	8.56872043274601	9.58083221072468	8.65119033885761	8.76192954871535
ENSG00000175895.4_PLEKHF2	7.27091711162428	7.51170177010117	7.93076814657661	7.75788592672227	8.75584524435255	8.93385778661299	8.32777903864237	8.6810371467414	8.44893860916878	8.90177503702674	8.72945466618127	8.53842105975107	8.85332775275903	8.50647117936085
ENSG00000175899.15_A2M	10.9294469285809	10.806583958683	11.1000193656732	10.6824924333554	12.3208074392105	12.9038203857869	8.90369234809076	7.18994670050554	11.7563142218755	7.32999759312151	12.2000672310162	9.71639858943453	10.5187154996648	13.0213996569898
ENSG00000175906.5_ARL4D	9.39444624686146	8.5598594551323	8.86601794920438	8.47409405892526	6.94594415605634	8.33820195965282	6.71973941758271	7.05029387361083	7.34367797011196	7.5555404169291	8.8872643338927	7.48163534627808	7.79972201941571	7.70701177479031
ENSG00000175920.18_DOK7	6.75119264980644	6.55271746150895	6.54747951581105	6.89932397513988	6.17831407884293	6.47530309789905	7.2574397466329	6.09546456973708	7.06911405945865	5.9555519989533	7.08940157830277	8.70896814778194	6.78169813356372	5.68284451378311
ENSG00000175928.6_LRRN1	8.57826114479056	8.9043454934509	8.76184736461171	8.63941259199172	10.9208909350399	6.23004080716854	9.91391914393287	8.37846456940841	11.5210196386087	12.3785789738522	9.65453357236576	6.07928586664725	9.38265713715445	5.68284451378311
ENSG00000175931.13_UBE2O	11.303521427142	11.3386165162088	11.1248076845555	11.4274115140403	10.1343686970678	9.95548764315194	9.85021569693508	10.1907433912691	10.0265561644042	10.6949493783956	9.68776877244283	10.1420228388965	10.1661330467499	10.7373444076541
ENSG00000175938.7_ORAI3	7.43573120884225	7.79818587425878	7.91598427181883	7.97767331091158	7.32738938199229	8.06971464011272	8.38251102553816	7.14119188124123	8.44533358009417	7.81649259189161	7.7701777102442	8.11198318230198	8.02058111020991	8.71621070246244
ENSG00000175970.11_UNC119B	9.22764387308386	9.7676221484962	9.94429836531383	9.66411814682294	10.7415955636101	10.7335512288189	10.9055021622993	10.9779237819964	10.9250718670627	10.5970758689076	10.0793327859401	11.1453280258956	11.3526412910696	10.0056382776437
ENSG00000175984.15_DENND2C	6.3089216619528	6.55271746150895	6.73429586785277	6.52844803209806	6.64290362080368	6.54054600635291	6.0065256804833	5.68284451378311	6.26681689354766	6.01659436100509	6.51584796324582	7.18040500868084	6.3657430316456	6.52014543053822
ENSG00000175985.10_PLEKHD1	7.27091711162428	7.04937750775886	7.03743412879838	7.31063522391134	5.94861164591972	6.01918242730806	6.68810230735074	6.18734845670127	6.3956810700989	6.49155571192771	6.43560909945085	5.88153238041385	5.88166853947583	5.68284451378311
ENSG00000176014.13_TUBB6	7.31433030227591	8.19115499475678	7.92339692154598	8.59874235931293	10.2968491168074	8.92546706115448	10.7126981190759	9.73592315702959	10.0867928531266	10.5702202097751	11.8675728670364	12.2179149156357	11.5879777465158	10.9660073548172
ENSG00000176018.13_LYSMD3	7.65808645655136	8.03255041624313	8.50301008923705	8.34262076559127	8.9872339273315	8.90853438949361	9.39749775327584	8.30613545498791	9.31705250875882	8.93233862870471	10.1256419335871	9.41039344487375	9.3612513040105	9.04082409201401
ENSG00000176020.9_AMIGO3	6.0193655470609	6.91068306410668	7.05272752047294	6.58140522737694	8.1634490859285	7.7334084804118	7.82077675191605	7.93216661937181	7.7961271003701	7.35725110113274	7.26500155303342	8.32604965313669	8.24391224612339	7.3215776056072
ENSG00000176022.7_B3GALT6	10.3154732742353	9.47765644225959	9.40654144714272	9.45752747461187	9.99392610867802	9.7094365148338	9.91001950574317	10.6786040373418	10.1554603817817	9.73728268466646	10.0390633758443	9.63873901450702	9.90530356617706	9.89894848923216
ENSG00000176024.18_ZNF613	6.96783590385588	7.07504185250837	6.97393642478179	6.9171198906664	7.52078656110109	7.0951565419506	7.5053770422514	7.33534490861651	7.283202802277	7.48491074768891	7.71512606451993	6.7130074862777	6.84505099969132	7.06466041366807
ENSG00000176046.9_NUPR1	7.98745681745132	8.74439155622723	8.80133497403363	8.70466936450562	8.52120760805415	7.07193774092783	6.54818648201503	6.18734845670127	7.22873352710158	6.25838204169679	8.60238286421314	8.2756052185525	8.53992040970197	6.74689070276186
ENSG00000176049.16_JAKMIP2	10.2586461093291	10.0969131648785	10.058280952201	10.2299846643605	9.43370850889944	9.40814590405538	9.56924872009097	9.78881446952408	8.87115678795507	10.6812525964595	9.34919469031701	8.44253505536078	8.08671968640798	9.56658311730866
ENSG00000176055.10_MBLAC2	8.39999610355281	8.54797078134082	9.03079005357425	8.89515761431085	8.014652575703	7.06013793671404	7.69230210485551	8.13769692983922	7.68626220455831	7.79771647680293	8.47170854990384	8.03050393904783	8.26293051675916	7.99107488121157
ENSG00000176058.13_TPRN	10.005788110956	9.33016280542086	8.89909531065507	9.21588330520843	8.36183411578593	8.57705746555886	8.63731016210448	8.78298703768069	8.02134045863327	8.62992021374695	8.23289728649917	8.2756052185525	8.54377638733402	8.62240053094797
ENSG00000176087.16_SLC35A4	9.33889036771797	9.53025344277817	9.55365059364703	9.3936839246349	10.1851785505127	10.9087720124782	10.4672445774808	10.7108572423471	9.92102901668739	10.1414684509885	10.605496422019	10.5416684251875	10.7320495013146	11.4221740247337
ENSG00000176095.12_IP6K1	11.4819907212207	11.6794317348826	11.5794667050055	11.697362449791	10.8966036414794	10.6578591369347	10.8202943011478	10.7750183408101	10.4541765392295	10.121298914661	10.077861289762	11.3652254359702	11.1675985580261	10.1986081222949
ENSG00000176101.12_SSNA1	10.2767492700234	9.50823677794694	9.11119117634832	9.04968840925027	9.33108853444516	9.04379967461376	9.81031027139767	9.40159222450593	8.90012572404657	9.14146908540372	8.90747497900329	9.20240923003793	9.55270115430762	9.29147667657098
